inquiry_id,customer_message,brand_reply
2435299,@AppleSupport I can’t hear the other end and they can’t hear me,@553945 What do you see when you hit the volume up and down buttons on the phone?
2040110,@TwitterSupport @AppleSupport why aren’t my photos working today? The socially acceptable behavior when there’s a problem is to ASK for help,@603222 We'd be happy to look into any issue you're experiencing. DM us the details and we'll continue there. https://t.co/GDrqU22YpT
1009311,"@applesupport You are good stacking money, not updating IOS's. Thanks for ruining my ""premium"" phone.",@358824 We'd like to help. What problem are you having?
2804338,@AppleSupport any clue on this https://t.co/64vlHO1SUt,@782202 We'd be glad to help. What were you doing when this screen appeared?
2078066,@AppleSupport why has my tracks gone out of order on purchased album. How do I fix it. https://t.co/yoz5dkaYS0,"@403734 We'd like to look into this with you. To get started, send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT"
621787,Hey @AppleSupport give us back the multitask with force touch !!!,"@201986 Let us help out. To start, tell us the iOS version your device is on, and we’ll take it from there."
749766,@AppleSupport 11.0.3 exact same problems just like iOs 11.0.1. My phones takes hours to respnd to even typing the password,@299219 We want to dive deeper into this issue with you. Send us a DM and let's get started. https://t.co/GDrqU22YpT
2310615,"@AppleSupport  I recently updated my iphone x to ios 11.1.1. After installation and rebooting, the screen is no longer responsive. I've already tried hard reboot, downgrade to ios 11.1 but still no luck. NEED HELP ASAP :)",@670133 Let us help you get this sorted out. DM us so we can better assist you: https://t.co/GDrqU22YpT
2321374,"HELP!😩😩😫got the whole way through the @115858/@AppleSupport upgrade programme, picked phone, location, sign in, enter code, got chucked out",@672698 Thanks for letting us know about your experience. We appreciate your patience as we look into this issue. Please reach out to our Apple Online Store Support team for assistance. You can reach them at the phone number listed here: https://t.co/8yjRd1Xo0i
630965,@AppleSupport why is my brightness auto turning on and off on its own? just started today wtfugg,@269526 We're here to help. Which iOS version is your device currently running? We want to make sure you're running the latest version.
481768,@AppleSupport @229511 Same issue. Looks like a software bug.,@229510 We'd like to look into this further with you. Please tell us which software version you are running. Does it happen for a specific app or all app notifications? https://t.co/GDrqU22YpT
720551,@115858 FIX THIS FUCKING “ I️ “ shit !!!! Y’all buggin me df out w dis shit,@292455 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
2114820,Extremely disappointed and annoyed @115858 with this update. FIX IT! @AppleSupport one of the many. #ios11 https://t.co/hRxwWqc3Cf,@623499 We'd be happy to help.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT
2106418,@AppleSupport 2)How do I clear space of earlier update which was downloaded ?,"@183232 Ok. You can find the steps in this article: https://t.co/Ui1yTnOCUz under ""Remove and download the iOS update again""."
1014393,"@AppleSupport i rarely use other chat app,but for game notif it run normally.when i google it,not just me have same problem like this after updat to ios11","@360029 Thanks for the update. If the issue is happening only with one app, have you reached out to the developer?"
328546,@AppleSupport I’ll triy it but keyboard going with lag ...,@194337 We'd like to look into this further. Let's continue in DM here: https://t.co/GDrqU22YpT
323844,"@AppleSupport It's pointless, Apple support just repeat technicians view after Stormfront made screen worse in investigation.#poorservice",@193139 We appreciate your response. We are here for you if you wish. Just send us a DM and we will be happy to look into it. https://t.co/GDrqU2kzhr
1153401,@AppleSupport We don't remember the security questions but we do know the password to the account,@391381 We’d like to get you in touch with an expert from our Apple ID team. Use this link: https://t.co/UJm15vmMM2
996764,"@AppleSupport after #iOS11, sometimes I do not get Whatsapp notifications. I have same problem after iOS 11.0.3",@356033 Take a look at the last section of this article to see if your settings are still set up correctly: https://t.co/2txgOv5s2M
2021975,@AppleSupport My phone refuses to update because it doesn't have enough iCloud storage. Help?,@597998 We're happy to help! Meet us in DM with your location so we can determine the best options for you. See you there! https://t.co/GDrqU22YpT
631789,@AppleSupport Ill try a restart. Very much appreciate the concern and the response!,@269725 No problem. Let us know if you need further assistance.
2679778,The new @115858 iOS 11 update is absolute shit. My apps are crashing and battery keeps draining. The new look is horrible too !,@753993 We'd like to look into what's going on with your apps and battery. DM us the exact iOS version you are running. https://t.co/GDrqU22YpT
333232,@AppleSupport Since updating to iOS 11 I can no longer connect my iPhone 7 to my car via Bluetooth or USB.,"@195369 Thanks for that info. To confirm, can you tell us what verison of iOS 11 you're running currently on the iPhone?"
795447,"Hi, @116333: Why can't I use Apple Watch to browse music on iPhone anymore? Was great for working out &amp; for playing songs for my kids.Thnx",@309655 We'd like to look more into what you're referring to. DM us specifics and we can get started. https://t.co/GDrqU22YpT
667070,@AppleSupport I've tried all of those and none have worked,@278959 Got it. Thank you for going over those steps. DM us which country you're in and we'll look into your security options. https://t.co/GDrqU22YpT
2056174,".@115858 completely screwed-up (THEIR OWN) weather &amp; clock apps with the last update. Thanks a lot. 🤨  

@AppleSupport #Apple #Iphone",@253842 We want your apps to work as expected. DM us details on the issues you're having and we'll continue support there. https://t.co/GDrqU22YpT
334544,@AppleSupport Hm? 🤔 https://t.co/jM9oqsqgU9,@195722 We want to help. Does this happen every time you view this folder?
845870,"@115858 its an issue that makes me angry.. where is my clock, signal and batt. Bar?!! Please do something about ( on iphone 6 plus) https://t.co/K3ipLgs0pj","@321050 The status bar has some pretty important info, let's work together to get it back for you. Have you tried restarting yet?"
2309290,@AppleSupport Yup I’m using it,"@669793 Thank you. Just to confirm, are you seeing this when you type, or read what someone else has typed? Send us a DM to let us know. https://t.co/GDrqU22YpT"
2686686,@AppleSupport my apple music keeps crashing and won’t open,"@755515 We know you can't jam if the Music app won't open, and we're happy to see how we can help. To get started, DM us the device you're experiencing this on, and the software version that it's running. We'll meet you there. https://t.co/GDrqU22YpT"
2117845,@AppleSupport why is there a new and constant A? I️ in everyones predictive text. It is super annoying please refresh the update to remove,@624177 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
22997,@AppleSupport This started a few months ago. I tried safe mode and had no success,@121005 Let's dig further in via DM to see what we can figure out. Are you able to access iTunes and the iTunes store fully? https://t.co/GDrqU22YpT
359845,@115858 @AppleSupport hi guys we are already conversing on DM reg a particular issue. Time coordination is issue. Is someone available now??,@201232 We received your DM and have replied there.
2495476,@AppleSupport Thank you! But i actually fixed it. Hahaha,@532251 That's great to hear! You're very welcome. Let us know if you have any additional questions. We're here to help.
333269,@AppleSupport How do I keep this preview from appearing on my lock screen? I’m running the latest iOS on an iPhone 7. #PleaseMakeItGoAway https://t.co/nf1t1QuXMt,"@195382 We're here to help. Have you played any music lately, or is there a player open in the background? https://t.co/GDrqU22YpT"
2310621,@115858 wtf my dude https://t.co/PSMgotub9B,"@670136 We appreciate you reaching out to us this evening. So we can provide you with the best steps, can you DM us more information on what's going on, as well as which device and software version you're using? https://t.co/GDrqU22YpT"
550725,"My iPhone's got short-term memory loss, wtf!!!1 is this crashing loop.
@AppleSupport This iOS 11 since release made my life hell.","@248296  Thanks for the mention. Did this start in the past 24 hours? Does your iPhone boot to a spinning wheel when it resets? If so, we recommend backing up the information on your device and following the steps laid out in this article:
https://t.co/osZOKKTalm"
